0.00103158,-0.91666700,,,
0.00104200,-0.89583300,,,
0.00105242,-0.87500000,,,
0.00106284,-0.85416700,,,
0.00107326,-0.83333300,,,
0.00108368,-0.81250000,,,
0.00109410,-0.79166700,,,
0.00110452,-0.77083400,,,
0.00111494,-0.75000000,,,
0.00112536,-0.72916700,,,
0.00113578,-0.70833400,,,
0.00114620,-0.68750000,,,
0.00115662,-0.66666700,,,
0.00116704,-0.64583400,,,
0.00117746,-0.62500000,,,
0.00118788,-0.60416700,,,
0.00119830,-0.58333400,,,
0.00120872,-0.56250000,,,
0.00121914,-0.54166700,,,
0.00122956,-0.52083400,,,
0.00123998,-0.50000000,,,
0.00125040,-0.47916700,,,
0.00126082,-0.45833400,,,
0.00127124,-0.43750000,,,
0.00128166,-0.41666700,,,
0.00129208,-0.39583400,,,
0.00130250,-0.37500000,,,
0.00131292,-0.35416700,,,
0.00132334,-0.33333400,,,
0.00133376,-0.31250000,,,
0.00134418,-0.29166700,,,
0.00135460,-0.27083400,,,
0.00136502,-0.25000000,,,
0.00137544,-0.22916700,,,
0.00138586,-0.20833400,,,
0.00139628,-0.18750000,,,
0.00140670,-0.16666700,,,
0.00141712,-0.14583400,,,
0.00142754,-0.12500000,,,
0.00143796,-0.10416700,,,
0.00144838,-0.08333370,,,
0.00145880,-0.06250040,,,
0.00146922,-0.04166710,,,
0.00147964,-0.02083370,,,
0.00149006,-0.00000041,,,
0.00150048,0.02083290,,,
0.00151090,0.04166630,,,
0.00152132,0.06249960,,,
0.00153174,0.08333290,,,
0.00154216,0.10416600,,,
0.00155258,0.12500000,,,
0.00156300,0.14583300,,,
0.00157342,0.16666600,,,
0.00158384,0.18750000,,,
0.00159426,0.20833300,,,
0.00160468,0.22916600,,,
0.00161510,0.25000000,,,
0.00162552,0.27083300,,,
0.00163594,0.29166600,,,
0.00164636,0.31250000,,,
0.00165678,0.33333300,,,
0.00166720,0.35416600,,,
0.00167762,0.37500000,,,
0.00168804,0.39583300,,,
0.00169846,0.41666600,,,
0.00170888,0.43750000,,,
0.00171930,0.45833300,,,
0.00172972,0.47916600,,,
0.00174014,0.50000000,,,
0.00175056,0.52083300,,,
0.00176098,0.54166600,,,
0.00177140,0.56250000,,,
0.00178182,0.58333300,,,
0.00179224,0.60416600,,,
0.00180266,0.62500000,,,
0.00181308,0.64583300,,,
0.00182350,0.66666600,,,
0.00183392,0.68750000,,,
0.00184434,0.70833300,,,
0.00185476,0.72916600,,,
0.00186518,0.74999900,,,
0.00187560,0.77083300,,,
0.00188602,0.79166600,,,
0.00189644,0.81249900,,,
0.00190686,0.83333300,,,
0.00191728,0.85416600,,,
0.00192770,0.87499900,,,
0.00193812,0.89583300,,,
0.00194854,0.91666600,,,
0.00195896,0.93749900,,,
0.00196938,0.95833300,,,
0.00197980,0.97916600,,,
0.00199022,0.99999900,,,
0.00200064,-0.97916700,,,
0.00201106,-0.95833300,,,
0.00202148,-0.93750000,,,
0.00203190,-0.91666700,,,
0.00204232,-0.89583300,,,
0.00205274,-0.87500000,,,
0.00206316,-0.85416700,,,
0.00207358,-0.83333300,,,
0.00208400,-0.81250000,,,
0.00209442,-0.79166700,,,
0.00210484,-0.77083400,,,
0.00211526,-0.75000000,,,
0.00212568,-0.72916700,,,
0.00213610,-0.70833400,,,
0.00214652,-0.68750000,,,
0.00215694,-0.66666700,,,
0.00216736,-0.64583400,,,
0.00217778,-0.62500000,,,
0.00218820,-0.60416700,,,
0.00219862,-0.58333400,,,
0.00220904,-0.56250000,,,
0.00221946,-0.54166700,,,
0.00222988,-0.52083400,,,
0.00224030,-0.50000000,,,
0.00225072,-0.47916700,,,
0.00226114,-0.45833400,,,
0.00227156,-0.43750000,,,
0.00228198,-0.41666700,,,
0.00229240,-0.39583400,,,
0.00230282,-0.37500000,,,
0.00231324,-0.35416700,,,
0.00232366,-0.33333400,,,
0.00233408,-0.31250000,,,
0.00234450,-0.29166700,,,
0.00235492,-0.27083400,,,
0.00236534,-0.25000000,,,
0.00237576,-0.22916700,,,
0.00238618,-0.20833400,,,
0.00239660,-0.18750000,,,
0.00240702,-0.16666700,,,
0.00241744,-0.14583400,,,
0.00242786,-0.12500000,,,
0.00243828,-0.10416700,,,
0.00244870,-0.08333370,,,
0.00245912,-0.06250040,,,
0.00246954,-0.04166710,,,
0.00247996,-0.02083370,,,
0.00249038,-0.00000041,,,
0.00250080,0.02083290,,,
0.00251122,0.04166630,,,
0.00252164,0.06249960,,,
0.00253206,0.08333290,,,
0.00254248,0.10416600,,,
0.00255290,0.12500000,,,
0.00256332,0.14583300,,,
0.00257374,0.16666600,,,
0.00258416,0.18750000,,,
0.00259458,0.20833300,,,
0.00260500,0.22916600,,,
0.00261542,0.25000000,,,
0.00262584,0.27083300,,,
0.00263626,0.29166600,,,
0.00264668,0.31250000,,,
0.00265710,0.33333300,,,
0.00266752,0.35416600,,,
0.00267794,0.37500000,,,
0.00268837,0.39583300,,,
0.00269879,0.41666600,,,
0.00270921,0.43750000,,,
0.00271963,0.45833300,,,
0.00273005,0.47916600,,,
0.00274047,0.50000000,,,
0.00275089,0.52083300,,,
0.00276131,0.54166600,,,
0.00277173,0.56250000,,,
0.00278215,0.58333300,,,
0.00279257,0.60416600,,,
0.00280299,0.62500000,,,
0.00281341,0.64583300,,,
0.00282383,0.66666600,,,
0.00283425,0.68750000,,,
0.00284467,0.70833300,,,
0.00285509,0.72916600,,,
0.00286551,0.74999900,,,
0.00287593,0.77083300,,,
0.00288635,0.79166600,,,
0.00289677,0.81249900,,,
0.00290719,0.83333300,,,
0.00291761,0.85416600,,,
0.00292803,0.87499900,,,
0.00293845,0.89583300,,,
0.00294887,0.91666600,,,
0.00295929,0.93749900,,,
0.00296971,0.95833300,,,
0.00298013,0.97916600,,,
0.00299055,0.99999900,,,
0.00300097,-0.97916700,,,
0.00301139,-0.95833300,,,
0.00302181,-0.93750000,,,
0.00303223,-0.91666700,,,
0.00304265,-0.89583300,,,
0.00305307,-0.87500000,,,
0.00306349,-0.85416700,,,
0.00307391,-0.83333300,,,
0.00308433,-0.81250000,,,
0.00309475,-0.79166700,,,
0.00310517,-0.77083400,,,
0.00311559,-0.75000000,,,
0.00312601,-0.72916700,,,
0.00313643,-0.70833400,,,
0.00314685,-0.68750000,,,
0.00315727,-0.66666700,,,
0.00316769,-0.64583400,,,
0.00317811,-0.62500000,,,
0.00318853,-0.60416700,,,
0.00319895,-0.58333400,,,
0.00320937,-0.56250000,,,
0.00321979,-0.54166700,,,
0.00323021,-0.52083400,,,
0.00324063,-0.50000000,,,
0.00325105,-0.47916700,,,
0.00326147,-0.45833400,,,
0.00327189,-0.43750000,,,
0.00328231,-0.41666700,,,
0.00329273,-0.39583400,,,
0.00330315,-0.37500000,,,
0.00331357,-0.35416700,,,
0.00332399,-0.33333400,,,
0.00333441,-0.31250000,,,
0.00334483,-0.29166700,,,
0.00335525,-0.27083400,,,
0.00336567,-0.25000000,,,
0.00337609,-0.22916700,,,
0.00338651,-0.20833400,,,
0.00339693,-0.18750000,,,
0.00340735,-0.16666700,,,
0.00341777,-0.14583400,,,
0.00342819,-0.12500000,,,
0.00343861,-0.10416700,,,
0.00344903,-0.08333370,,,
0.00345945,-0.06250040,,,
0.00346987,-0.04166710,,,
0.00348029,-0.02083370,,,
0.00349071,-0.00000041,,,
0.00350113,0.02083290,,,
0.00351155,0.04166630,,,
0.00352197,0.06249960,,,
0.00353239,0.08333290,,,
0.00354281,0.10416600,,,
0.00355323,0.12500000,,,
0.00356365,0.14583300,,,
0.00357407,0.16666600,,,
0.00358449,0.18750000,,,
0.00359491,0.20833300,,,
0.00360533,0.22916600,,,
0.00361575,0.25000000,,,
0.00362617,0.27083300,,,
0.00363659,0.29166600,,,
0.00364701,0.31250000,,,
0.00365743,0.33333300,,,
0.00366785,0.35416600,,,
0.00367827,0.37500000,,,
0.00368869,0.39583300,,,
0.00369912,0.41666600,,,
0.00370954,0.43750000,,,
0.00371996,0.45833300,,,
0.00373038,0.47916600,,,
0.00374080,0.50000000,,,
0.00375122,0.52083300,,,
0.00376164,0.54166600,,,
0.00377206,0.56250000,,,
0.00378248,0.58333300,,,
0.00379290,0.60416600,,,
0.00380332,0.62500000,,,
0.00381374,0.64583300,,,
0.00382416,0.66666600,,,
0.00383458,0.68750000,,,
0.00384500,0.70833300,,,
0.00385542,0.72916600,,,
0.00386584,0.74999900,,,
0.00387626,0.77083300,,,
0.00388668,0.79166600,,,
0.00389710,0.81249900,,,
0.00390752,0.83333300,,,
0.00391794,0.85416600,,,
0.00392836,0.87499900,,,
0.00393878,0.89583300,,,
0.00394920,0.91666600,,,
0.00395962,0.93749900,,,
0.00397004,0.95833300,,,
0.00398046,0.97916600,,,
0.00399088,0.99999900,,,
0.00400130,-0.97916700,,,
0.00401172,-0.95833300,,,
0.00402214,-0.93750000,,,
0.00403256,-0.91666700,,,
0.00404298,-0.89583300,,,
0.00405340,-0.87500000,,,
0.00406382,-0.85416700,,,
0.00407424,-0.83333300,,,
0.00408466,-0.81250000,,,
0.00409508,-0.79166700,,,
0.00410550,-0.77083400,,,
0.00411592,-0.75000000,,,
0.00412634,-0.72916700,,,
0.00413676,-0.70833400,,,
0.00414718,-0.68750000,,,
0.00415760,-0.66666700,,,
0.00416802,-0.64583400,,,
0.00417844,-0.62500000,,,
0.00418886,-0.60416700,,,
0.00419928,-0.58333400,,,
0.00420970,-0.56250000,,,
0.00422012,-0.54166700,,,
0.00423054,-0.52083400,,,
0.00424096,-0.50000000,,,
0.00425138,-0.47916700,,,
0.00426180,-0.45833400,,,
0.00427222,-0.43750000,,,
0.00428264,-0.41666700,,,
0.00429306,-0.39583400,,,
0.00430348,-0.37500000,,,
0.00431390,-0.35416700,,,
0.00432432,-0.33333400,,,
0.00433474,-0.31250000,,,
0.00434516,-0.29166700,,,
0.00435558,-0.27083400,,,
0.00436600,-0.25000000,,,
0.00437642,-0.22916700,,,
0.00438684,-0.20833400,,,
0.00439726,-0.18750000,,,
0.00440768,-0.16666700,,,
0.00441810,-0.14583400,,,
0.00442852,-0.12500000,,,
0.00443894,-0.10416700,,,
0.00444936,-0.08333370,,,
0.00445978,-0.06250040,,,
0.00447020,-0.04166710,,,
0.00448062,-0.02083370,,,
0.00449104,-0.00000041,,,
0.00450146,0.02083290,,,
0.00451188,0.04166630,,,
0.00452230,0.06249960,,,
0.00453272,0.08333290,,,
0.00454314,0.10416600,,,
0.00455356,0.12500000,,,
0.00456398,0.14583300,,,
0.00457440,0.16666600,,,
0.00458482,0.18750000,,,
0.00459524,0.20833300,,,
0.00460566,0.22916600,,,
0.00461608,0.25000000,,,
0.00462650,0.27083300,,,
0.00463692,0.29166600,,,
0.00464734,0.31250000,,,
0.00465776,0.33333300,,,
0.00466818,0.35416600,,,
0.00467860,0.37500000,,,
0.00468902,0.39583300,,,
0.00469944,0.41666600,,,
0.00470986,0.43750000,,,
0.00472029,0.45833300,,,
0.00473071,0.47916600,,,
0.00474113,0.50000000,,,
0.00475155,0.52083300,,,
0.00476197,0.54166600,,,
0.00477239,0.56250000,,,
0.00478281,0.58333300,,,
0.00479323,0.60416600,,,
0.00480365,0.62500000,,,
0.00481407,0.64583300,,,
0.00482449,0.66666600,,,
0.00483491,0.68750000,,,
0.00484533,0.70833300,,,
0.00485575,0.72916600,,,
0.00486617,0.74999900,,,
0.00487659,0.77083300,,,
0.00488701,0.79166600,,,
0.00489743,0.81249900,,,
0.00490785,0.83333300,,,
0.00491827,0.85416600,,,
0.00492869,0.87499900,,,
0.00493911,0.89583300,,,
0.00494953,0.91666600,,,
0.00495995,0.93749900,,,
0.00497037,0.95833300,,,
0.00498079,0.97916600,,,
0.00499121,0.99999900,,,
